discharge,qualifiers_discharge,dateTime
24300,['P'],2026-03-03T00:00:00.000
22600,['P'],2026-03-04T00:00:00.000
24000,['P'],2026-03-05T00:00:00.000
25900,['P'],2026-03-06T00:00:00.000
24900,['P'],2026-03-07T00:00:00.000
24900,['P'],2026-03-08T00:00:00.000
24100,['P'],2026-03-09T00:00:00.000
22900,['P'],2026-03-10T00:00:00.000
21700,['P'],2026-03-11T00:00:00.000
27800,['P'],2026-03-12T00:00:00.000
38200,['P'],2026-03-13T00:00:00.000
41900,['P'],2026-03-14T00:00:00.000
47200,['P'],2026-03-15T00:00:00.000
41000,['P'],2026-03-16T00:00:00.000
33600,['P'],2026-03-17T00:00:00.000
28600,['P'],2026-03-18T00:00:00.000
25000,['P'],2026-03-19T00:00:00.000
22100,['P'],2026-03-20T00:00:00.000
20000,['P'],2026-03-21T00:00:00.000
18100,['P'],2026-03-22T00:00:00.000
16700,['P'],2026-03-23T00:00:00.000
15800,['P'],2026-03-24T00:00:00.000
16400,['P'],2026-03-25T00:00:00.000
16900,['P'],2026-03-26T00:00:00.000
16200,['P'],2026-03-27T00:00:00.000
15300,['P'],2026-03-28T00:00:00.000
14900,['P'],2026-03-29T00:00:00.000
14400,['P'],2026-03-30T00:00:00.000
13900,['P'],2026-03-31T00:00:00.000
13800,['P'],2026-04-01T00:00:00.000
15900,['P'],2026-04-02T00:00:00.000
18800,['P'],2026-04-03T00:00:00.000
18600,['P'],2026-04-04T00:00:00.000
17600,['P'],2026-04-05T00:00:00.000
16600,['P'],2026-04-06T00:00:00.000
15600,['P'],2026-04-07T00:00:00.000
14400,['P'],2026-04-08T00:00:00.000
13600,['P'],2026-04-09T00:00:00.000
13200,['P'],2026-04-10T00:00:00.000
13400,['P'],2026-04-11T00:00:00.000
15700,['P'],2026-04-12T00:00:00.000
18100,['P'],2026-04-13T00:00:00.000
17500,['P'],2026-04-14T00:00:00.000
17800,['P'],2026-04-15T00:00:00.000
24100,['P'],2026-04-16T00:00:00.000
24800,['P'],2026-04-17T00:00:00.000
21900,['P'],2026-04-18T00:00:00.000
20000,['P'],2026-04-19T00:00:00.000
18500,['P'],2026-04-20T00:00:00.000
17600,['P'],2026-04-21T00:00:00.000
17100,['P'],2026-04-22T00:00:00.000
17100,['P'],2026-04-23T00:00:00.000
17000,['P'],2026-04-24T00:00:00.000
16100,['P'],2026-04-25T00:00:00.000
15100,['P'],2026-04-26T00:00:00.000
14300,['P'],2026-04-27T00:00:00.000
13900,['P'],2026-04-28T00:00:00.000
13300,['P'],2026-04-29T00:00:00.000
12600,['P'],2026-04-30T00:00:00.000
12100,['P'],2026-05-01T00:00:00.000
11700,['P'],2026-05-02T00:00:00.000
11500,['P'],2026-05-03T00:00:00.000
11300,['P'],2026-05-04T00:00:00.000
11100,['P'],2026-05-05T00:00:00.000
11000,['P'],2026-05-06T00:00:00.000
11100,['P'],2026-05-07T00:00:00.000
10900,['P'],2026-05-08T00:00:00.000
10700,['P'],2026-05-09T00:00:00.000
10800,['P'],2026-05-10T00:00:00.000
10900,['P'],2026-05-11T00:00:00.000
10600,['P'],2026-05-12T00:00:00.000
10400,['P'],2026-05-13T00:00:00.000
10500,['P'],2026-05-14T00:00:00.000
10400,['P'],2026-05-15T00:00:00.000
10300,['P'],2026-05-16T00:00:00.000
10600,['P'],2026-05-17T00:00:00.000
10900,['P'],2026-05-18T00:00:00.000
10600,['P'],2026-05-19T00:00:00.000
10300,['P'],2026-05-20T00:00:00.000
10200,['P'],2026-05-21T00:00:00.000
10100,['P'],2026-05-22T00:00:00.000
9980,['P'],2026-05-23T00:00:00.000
10200,['P'],2026-05-24T00:00:00.000
10100,['P'],2026-05-25T00:00:00.000
9930,['P'],2026-05-26T00:00:00.000
9890,['P'],2026-05-27T00:00:00.000
9670,['P'],2026-05-28T00:00:00.000
9600,['P'],2026-05-29T00:00:00.000
9930,['P'],2026-05-30T00:00:00.000
9760,['P'],2026-05-31T00:00:00.000
9470,['P'],2026-06-01T00:00:00.000
